seed,pre_hash_bytes,post_hash_long
1,\x5D5B0ACEFE282166F2E24D94FD31161480BD6DA0D23BFAB471A3F20AD9C1848166C3A4A1E3A81831A47F7FAC60,7447084112417396689
1,\x3CC6EACCA04410AD4DB794C376B6F78A42BF1A02FAC5AFEA73880868AA201D5305098F6188DD7CBB36D6C8F83DD93FB6D8470D596E23B96A3DC05863E10F6AE5237AAD0758A2BC79652D7F404F6AECB2777CD4FE040CBAF7F8BFAF5B6BB664BDE23A4A090332F3871E5992C8A51A7B2184237126BFC6B52193DFBA1EA168974962AEE949BFAA74A4993D8A761976C672790E46A9294AD2F430CA4CC402A021DF16601F4F88CEB4318591396FEDDB88DE64E81EBECF28C562A7303974B0FBA1E8463AA3EC9E3746C8803892EF450716ED6654D223C38D412F024C04A8F1D02FDB8E0C6700029DDBA0A06DBAB8A827,-3212358994399086021
1,\x194979B8FF2F1001AF4BC62D5D626600FE267D6EEDBDACC8838905009C2E76E86AEC024591ED3177F91EC3F977A92AD99AD36355E4D2EC37A6CE770DF62D449254F7B6985F85D87680C55A5D74A83DC127EB2C07F60C1BDCC5B66595B64E4B74F713567244AA2F811B5224333E450433B88457B106EE70BEF8778251E1C5700C79630A3CCD53E80343D01E34979BBB33A41A3E57EF53708C3BA7DD4D91075F1983DA15A9BE2091699734D2239163926B062FFE64FC824FE8EFB052E675153FBFC3AD3F338D89A8D65ADD6D3813A818583D0000C56E00ECE557E13E984C1DDD3368CED26AE6E2,-2924661405262328076
1,\x5BCD7F0F6C4D1086FA3C4E101CFDBFD46E675216A9763FD42530DE60657856FE77E764A0FB2A3E2C480F080BCA69FD8543958E3F3EC6B19EDFC57D33E59B9FB4CA601F1714E7EE1A75FEF74150E63D08C92F5A6AE56E2FD759BCE73F455795DF8EF0CD9627FED922925C3B2184D3CBED1286AC8ADF700EDC0F32BE4A79506C6F4CE19BC1661FDF22223159FE9D0CEA02C3DB6E0D70E7D6BC2F5EEEEE1C6A74E865A7F8E04A41E8D6A0F3EF32B74F5BAD97E7068362E5E1E21B736F69EB33DE708DC7BBDB0CC64964F71570E852363EF1DAA14268826147D7EB500BA84AEB8DFA4A0D6F0D2DB052EF085FADBBD4BD3F1BEF627FDA2233ED3AE9079B24BD0B1E477911397FEEE6FE89281551AE0260664ECB512605961EC90D132B6119706F7366CA1022D8D88AFD179EF876D38BBBF7F97722D8FFB7F1A7329CF26BC6B0FF843A3F12AD97365A7D58290EFFC37DCC3A8A9124E2A563B00BB56B2E29D370F5387DB15DFFD29625712279395E2ECEB4187DCBA1D6A8FAD0F2B69A089652C5A979BF4B4210BA4C543E04B2A7F7C4D414DE616B8C62C1E3889A14F897B4936AF6E3DA0D2D9B9FEF7807E4EC094965CDF39E31CA7DBA6A05298EBC884231B33D26B1594A0FCE1BDAF504F2B59F73915838FFDBD50439064E8A957200F061D6C075BE6A2A15EE26ACB19D3A8D11EC3CFAB061DA8F44089E308A54344B0C09139923D41129AC6CB6C9DB316A681B5B7C9BACBF198DE2F0BE1F97ADBE075A864A12118E6696D9267CD6C0C9E03007F9DF,-7692341320679014009
1,\x7845A80A144D39C308955FAA99F287DE15E1C8E440AF1A0841F7ED1E6C6D3D6D8F2338350D226535D3E44A174110AFD11E3B9057B6EB93FAEB008141E28EF4C0226159198A220BB7241F25834096DBA17BDBE506ABB565EEF41620A7DE0CC166183FDC7012BE949468DA7D116F751331CEC78A56D55BB48313C48A1CBE57C6BF6AD97787ACA3FAF04350A3F9CDD3189C09FE50F9B160690976B5A9B541C38FC9A6F59AEF66AE33BA0C105848FC0C2681F3AA9A6DFCAE54083D15DD450B0FBC2A6D2118DAD2E1E4BE4C819CFEC342F974AAB0196D3BDE8FE8FCB4CB20267F6199F520C732847664C64336368E8A7D91AA1C7D8939348755513D08FD447C84AC4387AD750D95F661DC630EDF5FE15C3F3C8C305D6D73A8BEF7FCEEC7305EF57AB10284C13F236AC519D32846E2F957EBF613149C1CC61A18ED2950606900D6F5EB56C3B53DCF939714EDA64C9C298EB3021D60669FC215C2212A840D2BFAB06B960A9B45703D3D05C9C03E28E06A274346E852DC543BC4CBBD568FD3D0C87FED09B749FE459793CF3D8E9D5508DC4485EC0897610ACFE8BC247B2C19414B2370738B6B8A2F0B94BB5E4F9A849A3F819506E6F976785D923FF658A71414476C746AC798E0924888D2872D38E8477B0110DE3C72A47386E09B2124870938E3B377744154378105938504067994851815232E9A762D0533D8372E0509A18E2C04AF6FE34918A57B4C0656EEFFD362C7660424E5A3899C0E488D2F9A6AE75D91D0CEED2ADD2C6FE66E666CAA839F56D7BCABB9D3B3DBEF07BD47777204B876683EE11DA8079E010793,3082360898466844310
1,\xC049F5B770C3E0EED0867CFC9334A2A168FD6C02828721BBA5FC6B133E1E6DFD9C8C8D6F9BE9116162CC2E9BF418913A2DB06E57F25D0E8C0777BD05A96BDB58A9C14802891DF26476B091C3021AC0E2B8E4E6B9C69D12717B4197B60AB8A91CC8E2C7E8426DC20B0D86BAEC1F45C6D7EC9CFE58DF896488D30BEA332D42D28401388D3A1F8416BAE914B5221E77C2CD126704B7B3038937E3020913911B40A6FD77E220528103CB11EE2B54C956F2215606C4C6CC4909C104ED3216E74ACB5F8A7832C75E1EE33051D016985B1F3EDA47ABFAFF4706B27A9456724A98BEA6801B6FB80D9B25E573B71C2180073B832D5BBCE9DB56AD358E74CEA60B3D0FAA9246C1A63DB438E97B185BBAB06FADA73F692E4A89BE2B4CCF8832C9842512215A4465270028E75A0889CE02642D4EC0532D6D228D5AE5A9BB3B0CBD32D23B0BE874D2D7E3CC140A96E61906314DD3D3F5C7D340749603682AF8FC40A87CD2F40ED881A2CE47B039B84EF4F56CD1AB04853CB55CAFF413B889B23AD0518CF0D32596FE17D494B95E97A4ED56C02CAA2B16F4F41F328BF6FCCA5D1C8740225793477886A90A8498495D10435116C87E2DDE3A2F9B73831CA34672B65C13901035A96D3A672439C3B3D37CC397E080029532BF71E6FC9A1652F26F8743EEDDE2B63306DF23C2ACB46B5F18C496C626513CB61884F0C8A273513D5534030F4492224AF92C20B2293399CFD724DD3AFEB30E773BC0BE5600EF3AC82955DDF7B2F37387A2B19F8DCEE6D32DF064F11D415C2D99067B9F752FEF53F673514F584BCF3E4B7D3F09730F4006D95DC7048A9CED00ABB8FC10813B542808C14C83D4E5923E1FADEE74EC35AE56BA5F87361FAED801E576095FF8479640082523428C8BD4395B78ADC96CDA259150F81C59AC8D854167C8F9381C07340D54B37578CAFBA4E3EFC960CC2F6EF7CAA36F916BDC424EFEFD1963C282467161F405C7A09629B2A4ECAD94C2B3B6F53AF0D0E338A54849CC153A50E0606265174AB7A7A4F9BA397627D6BC8A7547EC7FFC6A7DCF8F11E41C4FDF09C59DCB59B7CCEAF206A88ACB38691B054C120F66CF9C4FB6C297814D2F90206FFCA388783CBAC51A696B26DC30A4F6B11F74CDC3C6D9D769684A71B0B38BFADD7A49B1CA50A0EF84BD15532793050411563994A2D88E1D9B84032D3EAB71CCAB7016F6869A9817F7B80085E24A2689F938184C929019802915A1F6084FE7DA2DE4A816B0F4EA6D13551C68BF633AEADC6D9B311C27E024952FCC81AE0772CE5154F16903AD8926E575575BBEC1E1306759355219200B6FD3220177D2BF3832C6E58A57372185FB7C04BEF0D010288CAF26531359EDCA8C334FD5F3681B5EF7B2DC7FDF895525AA9D10006E4C1655CDF8,9197958510336375472
1,\xEB52669507D15D3DF0016561119F5ED17478CB354F2CCE69EB01E7B5A7C46F27BF21053B37BF08835837EBB794AFB84D9D796D9CC224FE8980E6AA9A6599EA487EF7D9E4FCF77D7148DA87772107E623F02459B82A85281D4A8F19749A7F48F565B7C87042DA2DA1426D3F5206D3EE3638020DC19DEA0825ABB2D21DCDC79B07F204BF93EAB91C33A9F61878A3409CA1C899B67B65C204232965C267D92F3FFD68882ACF490AC9BB46194D93F0EB88FCF48078B1839C39E9EE3959056FB9EE334E4343F0A758BC23C5BC0F95F69D60139676B53E274E13DF48F3777292D0B4D8F0F49B59C116515A3546B635515BE9E18A8FF25039E493942AC3F0DA19C2E50FDD8EAA33483577FE8C603CE1B5C2AF6A327322C9D465B7FAAA1BC00B3082A3EB67B93AC5608E81102155692766BB709AF2A76BE0C5669D3A810F5F77D7C2A33B2668FCA02220465730F417ADBE739AF4B5EFBB1D106A62F08E42D160615A321E757EA0091A171B625A0D630AABAF7E3666B4BA626B14D381536A5053F7F9A97FF38335EAC9A87AF82278B8F72E6710787884EC56C22E6364765EB7261334DD620469B60424BE575771AC14AADDB446925F9F19C0B178126942B90EF305D329E24E5BFD84136E6DD312EBE84461147FBC159249670D4B29902408DD7F727F30563CAA8CFAF347135737F66DD6F9F0786396E3E5015C0AF7792E8C1CEECFB66AF47EBBDFD7156E60B9F2596569F683C43564D1D5365869FC44978AF895EA111985870F36FA3C80A71BBD448B553D03BF42031CA53F6F7B2B8D382DB45362DB43850E560A6923569551F3EF3A1EC81F76D27EE307D64697274B11F35CC92AF6C7268E92A770F5897CD7549807DD25D40C4EE0934D163209AF85C2B02A6D0A14AA25C6508E77D3D2970185064C6CF5827B29BCE194BFBD9598221221AF961E3C2A5739E99B72522F4DDE8DA7F2436E65C540A6D6D2C227CC0EA86C05371F55A1512CAED525A8FADFBBBC5A35F840DA49FD83B8EDFE61E228F3695DD6FE93F3C8F41EB1157B86C8311F683AEF6A5E16A2B31E0E40F6381508937217041D6B0F01642511A37DAEAC18D0EF6262E8BC14E2A7804AC1E7691B681871F2C64326162744D660F645F70C9AEF426BC2DB33592ED7CE118C5BCF017C601BE57FBCD046BE49DB769B021C400704FECFD1FE0D7F5A424D8B3E27860B0E22BC11A93ED03456D0AEEED585F914081388715ADF80B4370543E766E1592FB28D193756849247418865A85533BD4975020412366BE53A3399B3D5FFA59E98C8D17B3C45BE3B3A9BB4,5921488260794385498
1,\x13034AAADDE6C4B5E5445D090AFD3DCB24502C5EAC7E491C9E9FB3EAAEAC752E9CBB3FD6DCBFE2DAA02DBD76BFE7FBB6E78874403586485E5550CBC48E39ED3780498971809DBAE2E8059264338BDFB6A6664622271B020E186C7402D34F709150127C6F1D2EFC4D4F1C96BD25B1D2F55DD3396CFB88275AF2B49D6F318075A90F2176B96BCA9B42FA2306485AEE104CBAC1CF6EC98764ABC386A1E49F52E88BB8E0794406DEAF9624B3C987,6717230193256650769
1,\x9F0FFF29D0ACDAFCBFBDE78FD76A2F2FB5A69607EFDF62559911BDD4B93362A3A3388BC3F26A6AB1ECEC6DD2DABC22F9690DE8310ADBFB953C57F669016DAE6692D88EED35A3EBFBA7E4AFA76AD1E3E3A81E364E9E863FBB81DA1F34CA285577E9FDE38143C5B7D22089AA668F1ACAF63A4E80F9D8EEABF7F3EE410E6B1E8F0E5B4C54C2EB7F2751D9F8F2E61358D55B5B44FD7048AD5041AFF395ED43EB4DA14EEFBA009E01E65B2B031CBA060C58363E78598361B145B6E8B13C36334FC9E85F5C82EDF2C83B57C0EEE3363AFFCB83859A3E60FD9802D1610BF2132079C7F3DAE5276E2305B3C01A90E488C7D502BCCBCF6D58D89818B2F6F8173B7363F2D6421DAFA88D86B7870BB0BFD489B3249A1ABBF6DF10F5103313D9B2E79840CC4ACF052FE4333F14133BC201C69DF02E747558550BAC09726C3B0E314982F71406EB16E3F93B5370FBA6EB3489E8DDE4CA50A7804F11E32CD782ED17CB26B0B2EBB40E6A5570B92DA51B59DE4990996448122534848E66F53714FDEFD3FB6F6F337E941CEEBF6B4B0EBEE55FC980F3D1379A17FE06D20A4711AC820AA580C61D8D4EABA536BA272D578611F888E961C99CB7A7DC647020186F1D62FAFEB689F6DD5FF446BB18BF6AC7C0475A4EBC058D75AFCB731F62AA7D7DCD4BDA0FA2A241A0A1C1720A33F808528A75997F30BF1D5FB90126FA83C6C181353BBAF9CDE99B1D35F8A58E88FEBDE659F05EF04252B2C683DA99BA14A6AE7B6245CEF0C4136CB4F2C2AB333B632330,-4567418273580959698
1,\x309B3E10AC53766F381610EB77B7388A97AD5819E414B50C90ADF7B876C381D2FDD2FC9D4B02601F7798ADF3298589555E29D10DC7FBEDB3737BD1D4CF4A84CDF1E32A71660D81393F0B3F6041074D44AFFAFB5490C27AC7F131E612447AFB2B16CE6D307CF825405EE21DD31E0A44B42AC39BC8E5E306BBBD3DC6736B220339BC1B8DBCFC3D39ED8AEFB4C9302C1F2AEE8EBD4FA0CC4F30ACE330153073093CF5657820CBB9A77FD9BAF0F57E8CD7EB202142214F6E552C39A161895312741F1AE9C895C3E3F7F7496B32D721C9FEB26B50942CB7A11ACA021D7999E88161354429318B2EDA9DC9393F876AC74DA0A07B731EBB4D591F7F48A7E3C4D5D6,9219140146162787669
1,\x4F3CD6EDEE94264031F28D7581DD505DBBA3FEA0734ADF6957BF392EEBA28100D9D411540F837842B5E831D3B26A4BFE617EDA9E8C6B83257DD99E29F2F3E6A376143C632A012701BCFC3FF2C81C7C89D2777F4CC2FAEBA3AB59,73888611363452873
1,\x415C669E2DA0FB604521E0CD7FC7C4E553226AB0E6336ACB1901D5E0BF43E0734C18A286EDD28B27614F2C3B19CDF9295F561801EEEEDCE75264FF5027320A4F1BAA1383A2C6F5F7B5B41BC6DBEACBD6254550E17580923DB681956DC36D98EC272388EF69CB2FFCFB3135768E156F92085B4776392A5635F8A7388DCE5A468E5DCF1771C14CACA48129A3CEFF65905A1EF2D2A59C1B8B25A0ACEBFAC73DE8459C8F9F570F5A549EA89D82767F156D61B2D40CA6250277968972A53DF1,-6822500627787588698
1,\x1ABF1A5D669F87F7638A1CD3C38F150BFC291EC264C03D44D4038716808729338FACA95FC50C51EA85745F908295DEAA712E53FA3467AEA8BA89CB4929F847627EF0EC9E619F05B9C1F98584D82F2602753ADC91D0B8E2E23324B4B5E753895DDBBE7A72EE4A14DA79F23E9CDE420F411FD9CFDF654E8F5091BCBAAADF21D8BEFE091D91B0EB3106,-745873497303115064
1,\x62DFFEC828568BF6F11ECC6C6DA7649A28AD0A4F236BFDBA0245EE7575F7078069A5A9B06FAEE4B1C9E56A6F2049230D4F0F5430EB9A3509D04F7AA48E317F99A7F67AD677107AD214D943D14BCAF420D50ADC90D979C6D41CD9796ED023F57909F9BF24E4EC40F64DB0F2DF4FDCB642AFB58715D6A837A57C70FAA4B0DEDF912B6940EE0297B660C5FABDA0D68D5D60C6F33C64AEB1619D9AA6E95526E07DD4E33C2FB53E7554AF1EC6A2BF482F80A675C12A1491BF246BB39BA41C2FC0FC5CB4159D41AAC129C9D194BE2C5747EEF70E4EE0D193E70DD519DE7AC64DED182C5B83D6A77DDABC92A9A4915774973EB255E63CB42C012D9FB1983E780579488E471658C2912296314685D3AC57308AFE03AF8296B80E9DA676113C4B60F4C2EA184242AEE47116F59BFED3187B96C5E1442F16CBF73581C1F47732096B5CF8B32710770C17167B4C7147A2D59FF6697C39ABB4A18E487827CD032848B71649F2FEA1CB24F262318CE28B74B9466A606D774E2B0B85DCC8E4386333A8D9FD106ADB83F78BDED2DBA6DEC3098F384C61188726D91BC8F4C7207D79945EEB7D57AE32CF2B9869B7AA68A9D9FFBEFF9C39A464ED854DA6393CCE7A6DB68A09C1B689281D7CC3C679EA355B2058B66B77A8E100A4572855C1BFB22108F50AD5EB4B07194983164A6BE9C75F1AA4030E95C6EFBFFCF0696B686290F8623FA8F469C20D1203EED8F02597E5F48F9419C1E2295FF99502D966BA0EA397E6F1788F4ACCEE5732D510D67C7F9FAFF5E4021D,6416697077313657529
1,\x266A73912D99814CD3AC9985DF2712CDBEFC0229F722DD1803AD534D09AEB1076E5A7367FCBCD2CA713C217FD3A0F6D18EFCEE028858E3FA151CE929D373E06966365E2ED9BE54B31EBE4B2F13991203D03DD7CDF196D89A3A396DB3032D100B1C9A733DAD743D5114AC54E6B0EDF1CF331DD3C41645392F1ED5DF3F36F127C2FECA726BF6AB7DCB90E2F11173CFFBFC08538093AE263C41AFBE7039FD329F7B610039E046084970525C14965505DE5CC5436DF4C5A269DAA1C73F6F5CAA4A45FE3BB063C3314B7D20FF53B105FF2D7286E04C473C5A650AEBD868E74B0FEC7D6FB290ADA653E42E4378587165B7297C87179618440EE49A4817CEE938A40EB0B7C3B667BCEA06120829D1330D67C224ABD47066E7D607CDB81752B78490FA46B7830F4BE8E390AD4023CEF0C7065BE1F89112497FA99C68FC237465010BC99BBAD25DFD9F0A3A99C0358C1311A2E41A1978EC863D2FEF3A1D8F80A27A54E3CFEA055A1C6AC77101E20806779E79425DDB0E4D87A3EB3760E519C7BA2C827689D81FEE30682EC668024BDCB3D5F51F21B07D57080AB3D457646789134518A6EDF898901BC95DAE3003ED664D5169A23E2F5C72F71D71CAF06D8193746C74872322B8FFE8542CD214C86E01745FA3A0BA911290CD5C3F4991166DB0E538083042137BDFE4E227294DBA3BE40283524A6B36CAF2DA9BCB2C393CCF6C99B76360CBEA0EFC2DE0E38A7C48171D18F33669E41EEE4D00800EB3E4FCA0D95AE90F96BBABD83206D1978AEA639978251A25A636713B676D0852E3A13BF4403843398EC7BF0D4496CA0DB8C8FEBA6EA117D87B50F861991F02885FC020C8FEB02D2A839672DC0EE4F4E09F6C9472648F3B94C13AA134DA0492F0990094EDEF808495AEA77424FA470E0C2579A160D4EE8F99F7FDFE6926DAB010A98CC9FB284019B1DA1859BF8BC4E9C70DEB288C30C14B66BFB8C7EC7416A7F833D2B054E7712F200CB319597041EAB9DDDD2C2F8F,-4348233989754713157
1,\x53BC937596DA300A8139EE4901AE8E7990D875D18B7257A737937401EFC4C445235D9000F2F06F5837EFC1633AD8EE76FF573AD9D93B3F99D6FD4BEAD040931E58D98DC302B52CF211F372E37B29AAAA89AD9122F83739521AAD613B0D8D58C938512ABB62651FA8133FEBFBD863A0C9B783E3A69BCFDC0718E46FF663B4E123AD1BD6E581DCC885839EEFA25B7B8FFAF50104218C70579D6A0711D5C89E3612C576BECF22B7F2F46C12474F806024D7120549452A9C38ABADC9A84DDF03DD1933C82D62DFCA9DF91E46BAF9B79A6AC1C4E7DDD4E64541D6016896F6852D9786CD6D8339A1ECD8A7AC13DD3DE6B2A40C22DB979FC58150F48CF6C1C1498A483E0C1E254729073AEA6C18D463E46DD78F28CFCCEDE182C787F7BCD6FAEB0FEAB48FD80B0F8B81F30C7B598850FFD691F736EBEEB9E8E9FE0AEFA2BC2AE46DB8E49866CE62AEF5BF4637F8FAD5,-8421083160284146838
1,\x9196EE979B63A75EA5AC2203DE0F06CA8D6B4B16CD361EA6C3F6AAA10130776DE110A52650972F6F4F872C3D38F05AA5780555CCF8A7975E860C3F1344555728B29AC96D716589CEA52595E6833ACC3188FDFFA394E20A6FAC8AE5995F588391F32D3399FB75E890646CD8F007BEB5108E887841D7AC34FFA3501CD361B282C679C6681800175434CEEE35F63F303FE781977E674D40F19FA0D0D289D071C48C7D3AC247256B26BC29BB9E10583F570DFAB7EB1856E0EFCE182418E123F528CA1AA39B6E25E8D2723C37E04EB7740E39B884E403A5C0D2BB4730C7694875180ED0545D0C4C258EF5D50C9ECC70E77B441EA697CAC23BF551ACDAE29E1F60F0C104685A24FCF9B0464526EDB1CFBE9507B062AC97895952F78B4D9448FC82D1E67ED1C7762BECF0A4E1BAA167D384A7429ABFC24EA9A545466A4CFD912905193EE90A4E5BE3EEC7CE836BA21DAE4850C12931A793275620459498503262320E59564BF73FC270A52A086FD258469132314FDB1BD5D8C1CC439965E2E557158F53B94F7CA578BAC205D0CE649EB71FC0A223625982EA26FA94CCDD22982DE2C5EC6BB331D04B9DB4BC41B3AA7ACF81CB4D5F4AA9945BC18ACDC3B6B40BFD303148A6D8174B9571142A44C0AE119174C9FEE1E9BBA080313E12DBD51182540889E00C61CFC84565DA28C6812F20B316EC842AE89BB58032D240B20470E0B2B74A1D213674E45A1A435139E8CAD31FEB8194E24E6169D7A0136FABB5D7130B82F58ACC21A1C26C955A5810D56C2976AB42D4522A0696D4D0994F6DD89E02491842EDDAF61D99237C86A346B7529188EA,-8585226898607818722
1,\x1B35268964BEB92DC7E3DE417B49FAB1BDA3A9B2D8373670DD860F5AB73077EA2355E2F23F0F9440D7207B51C3B716958CEFBAFC46F670B52FED554FF4055943B813F6F470CD63323EC92A9C2AC25EA1767FE9BB16552B26EE2A76367AD5797B7A453002AF6A2848B34E6D450D343585742EA8EF5156E82DBBD035F447D095F75D97BB3C78ECC73A632561232B1CD5B313613A8C058800FDEDA4C2A3FDBCF78028C519DD8820FC00701EEE3B2855A92BF6239C68C100DE7D0F2618AC6288F0E2F61FDFDF63E101416D92F0C90D9EDC9F519ADFFC1C6C0B3260DDA2EAE06580DCB764E8D3D16A3C3AE45BAF5BC642A45D70BC596C2E27685851810B0F0580D384B0E204605DBE3E0BD0A126BBA35407142E6638A8146D13D60BE85317043974B3F7F14E3CD517ED942372F117D77224FB7EB55BB07193E03BE6C9AFD633FB5477F8B9ACE8CD71A8DF412CDC59FC2238B6E6B88C19E85666EAF353C3948B99132AF347335F1C1AB6D383BB699A8DB9E5B1FF6D6B09A337FBC6748A311E2B4018377BF5655E5C56554AB6A1D5826BD284AEF70FAEC9CFE5302C5E7BA412D5F47140F81E8CAC6E1835F999D15CB35959759C0EB68BED1DBEA0C0DE40B9D770A792E5262A97E2F4C23B7E6259D7,2914082086463359126
1,\x1C426CC543561BA7D1D3795B84D24C1294DC52E2D6FDD2DD3ADDEC44EC126A0E0A9F378679198D0B4AAE4EBCC1ABB4662602DA18BE9A291ABCE16D980CD98FA7544FDE1AFDF42968103E92FF78E4C6FA946389139B891D267AE69B5E3635C01E8E4BF50F8F14B2FE1D27303B20FAF67AE80CEBBA22DDBF5A78506A0D20D2629CDC307F6AF5AEE1E92056FAF9D316075D04E453BC48DFA4C2AF24027E68AD59C178BF3C8478E25DDBFCE29D2DCE81CBB61A8F2D48C93572028B92124C0E10BB462FA91E3966A1B01247C361B4F49FBB1232AB2650A5165D626E4EB8A9F516A280E4AFB2CA8EAE255ACC4C19544C847278A752C3DD9D8C8A802BBC05F665CB57FA0C14A6DFC7A99ADE0988F40E7F1081C1AAF307EFBACB83808BE9755B8CCB56283153B7EE692C9487B25218E25BA5333DBE763884C7953020CC58D45AF882EB7A7036B135D2F5290D2C52285152632D983AB5E52ED2AE09F71C9B636E1EF372F2FA304916E2279C6912B62C9DFBFAFAF6CA3FC37FAF61754822BB4CE0D70B7AB4960EFB537F93A36CB4CA7D28900DFF34EF74FF257514803E7677A186DE933F071DF23B371215CF26935B9F546F1D5A437AE71770FFEC6216244D7B5653A15A87FDA39E0B0901809BE7E5351A9A0EB0B5151564236B858AC42E5201A73BA28761B730C3C753A057A8199B7FB63737EDA4BA6CD04C9FB00FDA07E05E8CFDF4DDD862D72BEFE7BC27594933FB0C10006D3239A583C2BF4ED401180EF5E9E610F067254851E73D3EB8EFC98F26C713152420B763688BB831B63F3EFC50BAA63E9859C032900AD3D5F3BE9F2D7FCFD325B0242A32D546B9118A384AEDB092D1E073CC0425CABCA9BB4D9907682E8005366FDCDEC5CCFBB491D02D80312297604C4FB256B9D3A6C57A72FAEF8A0BC1047E007BF295906CE253570419E181EB2D31048331150A07B0CD95447AB5DD5B4EDBD0AADCC17F283C1E38A1C166EA2C7A928C08A1B7A9B6F88AEF617E8C070105D1945AE1477C1B030FE82419DA57A66B4F4CE0C897C01CACA139DB05BD06D26F18D2929E8B504738E14810362A8DC2873BD30B5C93D5C8E32541FCD04E71CA77C1DACF822CCFA82441EE2B201884B43BC79931272D9FD8356DDCEFCFC65A0B29E3DBC6512CA707D230091E5401F26E57387AFC869B639D403BD8D4AA194BE039DCE1EEA2652695907CABF7437AABCA8F72E85EEB26DC2E24FEADAD3B6E31507D23F4A0625264CB723F55A6D1B8F02AFB4F2A5D5BD8B5BA081B15B512B0FC2F6FA8AA2450228FF3CF77FE22D6CEEC0597891268F1770969934AC111F0F1C3F7ACC3DE887E215517C2AB0E6CA0B4,-2234595264820176976
1,\x59DB649F7305E01B4CA0A80E77B759BAD66EA4E6AA9DF4D36F233B67C5B224CE56843F45DA002767D183DCDC36C0A2E493023B48AA1050F2F83F42E9437B52603C8FF46DFBBA858CDE9375B6F4B44ECBC404C1E02A9DDF91E314EC19CA12D63976F19B759217CC3E0499F99CDE377374CC7367D95495A4494DDD1C3A49DC1B7A01085D2F590CD88D8C9FCBE8C6761F2FE51A459498F9EE0B471F7ABA965C24F0EF75143D945D1C5CEF39E526A37BFCBA98D8EBC9287D43DA549665A2E8120990E6526709866A92F25C9385DA0F0D77184635F0C07C9A4DF9EFED7A125BE113E69EA99D26F909694F3552C05DC81E1553A3495DEDD0B74F74034C1AA26F052B11,-7253517415112517615
1,\xBB760244924A16CF2FD2D86935F54E4BA15BC37B71ABC9,4359362622855986256
1,\xA0D5A5131B4C13B7BC0082D5CC06D353D9642C3534711B2F8E06778371D04C0F415293477092F467B3FBA107C87A47013FE93C4B0F9DDAADA251E574D357856D52C4E31E92DB7A60A9E7EAED717B0424691D913F7EA16FE06A45CE2FBED6EDF6724F37CA5F6FE4DA85880BEBBA25D07B305D7AFE0FD3894596F982DC2893E9D2519179103888B0C1617CECD0B8360D5EBF8B0AB9169DD7344C4F152B67D1DF793650070A819F71170DCEF58B266CF931162A56CC2A166174A32B5432B9BC2F3179796B6024CAEC8489578419E27427A588BD725DA6A4F0B1298224CBBEDF889D0A704D300F2518048EF4B8F16D71166E3D866BC729B33B6E5E2F01A9F82CAA7DE9AA6A04B151CA1E06850B286F04098DB185A6A51675BD2B36A3ABFF5297C91DABA3B5A181022D8090BF4BC932F37D1D33D5735A15BB753F9B5B57BD963A261AFC14F485779744A8FDD3F9682256ECF4674CC16E90D7FD75E92EDA3FF51387951789760B91CA1E69D6DD20635359A57DC5772C0D3793A5DB7166ABF2844AA81E5038C31D506C7A75D3261D13FB8CFD7617DFEC277D318A5AF6A8BB72B907D91D8B374E4C3830FAB06539F822F3C51F86FF9B508E1885D98D32B56FACF2DF4BCAC1F698D1538934222DC344223A8E2BCD6E40C5538514B31D52EC47E7EECADB54820F53D6AF96325F8347A4C6722581102E0DA76F814E593376ACFED951AC472C6E6356D1DB1F300DF0A1609361115D4C5A78,6300142654871877274
1,\x337B27B1256C26FDBB8A98666EA1AE94B458C328723E25FFE10324417BB1EBE910009969549F1556B2926B9080692D7B41BF142731B009D706648A68CBF9CE390CCF2BFF2FC0E4A6320CA82F2FC418ECBDE86C64D3C1DAE3E2F51EF84F04A01A160398B7EAF6,-5334167530380915698
1,\x1C38C2DA846AC02FABF636E8E185849A9B0C505F94A87B401D72951325B0CDD3EBD273CFA4EED27EB65A72E741669CCF86C11B0ADDF7D36E444F4C07B7700D53C785F0E16096F92F1073D99796D5196DABE964F7BF5F732D40136C45101C39CCDB91F39BAE2CD7FB7DBE31F349B5AB0EE9176C57F95F3E8FD5B25914719EC244DA04817EB9287C4EE1C599B914903654E46FDC4CC23339092A2B576BB04EF219784519AD5F809402C8BC2A5D87F0D861817A5B12414CB08F4CAACEA8B62C4A7BEEAF21D2B34A8DE4DFB1FD768707B4126E0A8F5D129B05B1AA47AA1A0270A25D7A4214A87C32DCF6794F7698C9A2B2B498304B52C7ACECCF9A4CBA372566D9A6DC5948B3B5B8D2AB0B2CF5055B73C8F0B240DA3C65931F4ED30C6C8744A130B3DB7D66A00B47A7ACB0AA53AA1CA463B8B5E59076E3A0D6CFF14E53DB9976B19EBE3DD96B62129E50A56BCB5C3FC00AAE5A46204CAEF18CBFF54448ACF2CC32EED41C,-7901660007581949999
