cardinality,multiset,union_cardinality,union_multiset
1,\x128B4884F70F026CC91763,483.92422724053324,\x138B48002101E1024102C104E1054305A105C106E107C1092109610A410B610CA10CC10D010D220D420E210E830EA10F210F820FC11042106110A212C112E5130113C21424146114A315411623168117A1180119811A211AC11D211D611DA21E011E611EC21F021F411FC1204121C12241236123C124C42524264326C2278428812AA22B022B812C412D812E412EC12FE33045316631E13222324132613401342135C136063621364136A136E43701372337643801386239673A823AC23B613BC13D013DE23E0A3EA14101412441A141C143A243E144214462448544A144C14645466346A746C14701476447A247C149034CC24D614D894E414E624EC14F81508150E251215225528352C152E15321554155C155E1570257C15A015AA25AC15B815C415CA35D615E815F015F425FE16021608160C16101614161E76222624262666321636165C265E26603676267C2682268E16BA16BC36D256D426DE16F436FA36FC1708170E1716471E1720372C172E1732573C274E2750175E37641766477A177C5786478C178E279427963798179A379E17AA27B647BE57C047CA17CE37D657EC27F257FA37FE180478144816182038242838185A1866186C18781880188A188C2890389C18A438AA18AC28B038BA48C028C418CC38DA28E058EA28F028F22908390C2910291849284940294629522956295C196A496E3978297E59801982198E199A59A419B019B639B819C019C629CC19D819DC19E029F029F619F819FA1A161A1E1A265A343A466A601A641A661A7E1A8E2A9E1AAA1AAE2AB83AC42ACA6AD01AE46AF01AFA1B024B08CB1A1B1C2B1E1B203B301B321B363B561B5E2B602B685B721B7C2B823BA23BBA5BC26BC43BD01BD63BE62BEA2BEC2BEE1BF21BF61BF81C2A2C2C4C3C1C441C581C5A1C6C2C6E4C821C881C8E1C902C981C9E1CA21CA41CA63CAA2CB21CBC3CC23CC41CDE2CEC1CF21CF61D0C1D102D121D2A2D481D4A3D522D5C1D5E1D622D661D723D761D7C1D881DAE2DB21DB63DC01DC81DCC2DD63DD82DDE1DF05DF21DF43DFA2DFC3E082E1C1E241E341E401E4C2E5A2E701E742E843E922E962EAA2EB02EC42EC62ED41ED83EDA2EE04EE23EF22EFC1F001F042F0A1F0C3F202F282F2C3F482F502F522F542F5E2F661F6A1F6C1F701F782F801F8A3F8E1FA02FA41FB02FB61FBA1FD22FD62FDC2FE21FE81FEA1FEC3FF85
1,\x128B48B37405622939562A,485.19116201647665,\x138B48002101E1024102C104E1054305A105C106E107C1092109610A410B610CA10CC10D010D220D420E210E830EA10F210F820FC11042106110A212C112E5130113C21424146114A315411623168117A1180119811A211AC11D211D611DA21E011E611EC21F021F411FC1204121C12241236123C124C42524264326C2278428812AA22B022B812C412D812E412EC12FE33045316631E13222324132613401342135C136063621364136A136E43701372337643801386239673A823AC23B613BC13D013DE23E0A3EA14101412441A141C143A243E144214462448544A144C14645466346A746C14701476447A247C149034CC24D614D894E414E624EC14F81508150E251215225528352C152E15321554155C155E1570257C15A015AA25AC15B815C415CA35D615E815F015F425FE16021608160C16101614161E76222624262666321636165C265E26603676267C2682268E16BA16BC36D256D426DE16F436FA36FC1708170E1716471E1720372C172E1732573C274E2750175E37641766477A177C5786478C178E279427963798179A379E17AA27B647BE57C047CA17CE37D657EC27F257FA37FE180478144816182038242838185A1866186C18781880188A188C2890389C18A438AA18AC28B038BA48C028C418CC38DA28E058EA28F028F22908390C2910291849284940294629522956295C196A496E3978297E59801982198E199A59A419B019B639B819C019C629CC19D819DC19E029F029F619F819FA1A161A1E1A265A343A466A601A641A661A7E1A8E2A9E1AAA1AAE2AB83AC42ACA6AD01AE46AF01AFA1B024B08CB1A1B1C2B1E1B203B301B321B363B561B5E2B602B685B721B7C2B823BA23BBA5BC26BC43BD01BD63BE62BEA2BEC2BEE1BF21BF61BF81C2A2C2C4C3C1C441C542C581C5A1C6C2C6E4C821C881C8E1C902C981C9E1CA21CA41CA63CAA2CB21CBC3CC23CC41CDE2CEC1CF21CF61D0C1D102D121D2A2D481D4A3D522D5C1D5E1D622D661D723D761D7C1D881DAE2DB21DB63DC01DC81DCC2DD63DD82DDE1DF05DF21DF43DFA2DFC3E082E1C1E241E341E401E4C2E5A2E701E742E843E922E962EAA2EB02EC42EC62ED41ED83EDA2EE04EE23EF22EFC1F001F042F0A1F0C3F202F282F2C3F482F502F522F542F5E2F661F6A1F6C1F701F782F801F8A3F8E1FA02FA41FB02FB61FBA1FD22FD62FDC2FE21FE81FEA1FEC3FF85
1,\x128B48065A27CE495391DD,486.4588810294099,\x138B48002101E1024102C104E1054305A105C106E107C1092109610A410B610CA10CC10D010D220D420E210E830EA10F210F820FC11042106110A212C112E5130113C21424146114A315411623168117A1180119811A211AC11D211D611DA21E011E611EC21F021F411FC1204121C12241236123C124C42524264326C2278428812AA22B022B812C412D812E412EC12FE33045316631E13222324132613401342135C136063621364136A136E43701372337643801386239673A823AC23B613BA23BC13D013DE23E0A3EA14101412441A141C143A243E144214462448544A144C14645466346A746C14701476447A247C149034CC24D614D894E414E624EC14F81508150E251215225528352C152E15321554155C155E1570257C15A015AA25AC15B815C415CA35D615E815F015F425FE16021608160C16101614161E76222624262666321636165C265E26603676267C2682268E16BA16BC36D256D426DE16F436FA36FC1708170E1716471E1720372C172E1732573C274E2750175E37641766477A177C5786478C178E279427963798179A379E17AA27B647BE57C047CA17CE37D657EC27F257FA37FE180478144816182038242838185A1866186C18781880188A188C2890389C18A438AA18AC28B038BA48C028C418CC38DA28E058EA28F028F22908390C2910291849284940294629522956295C196A496E3978297E59801982198E199A59A419B019B639B819C019C629CC19D819DC19E029F029F619F819FA1A161A1E1A265A343A466A601A641A661A7E1A8E2A9E1AAA1AAE2AB83AC42ACA6AD01AE46AF01AFA1B024B08CB1A1B1C2B1E1B203B301B321B363B561B5E2B602B685B721B7C2B823BA23BBA5BC26BC43BD01BD63BE62BEA2BEC2BEE1BF21BF61BF81C2A2C2C4C3C1C441C542C581C5A1C6C2C6E4C821C881C8E1C902C981C9E1CA21CA41CA63CAA2CB21CBC3CC23CC41CDE2CEC1CF21CF61D0C1D102D121D2A2D481D4A3D522D5C1D5E1D622D661D723D761D7C1D881DAE2DB21DB63DC01DC81DCC2DD63DD82DDE1DF05DF21DF43DFA2DFC3E082E1C1E241E341E401E4C2E5A2E701E742E843E922E962EAA2EB02EC42EC62ED41ED83EDA2EE04EE23EF22EFC1F001F042F0A1F0C3F202F282F2C3F482F502F522F542F5E2F661F6A1F6C1F701F782F801F8A3F8E1FA02FA41FB02FB61FBA1FD22FD62FDC2FE21FE81FEA1FEC3FF85
1,\x128B48A380EABC6D099002,487.7273852508248,\x138B480021004201E1024102C104E1054305A105C106E107C1092109610A410B610CA10CC10D010D220D420E210E830EA10F210F820FC11042106110A212C112E5130113C21424146114A315411623168117A1180119811A211AC11D211D611DA21E011E611EC21F021F411FC1204121C12241236123C124C42524264326C2278428812AA22B022B812C412D812E412EC12FE33045316631E13222324132613401342135C136063621364136A136E43701372337643801386239673A823AC23B613BA23BC13D013DE23E0A3EA14101412441A141C143A243E144214462448544A144C14645466346A746C14701476447A247C149034CC24D614D894E414E624EC14F81508150E251215225528352C152E15321554155C155E1570257C15A015AA25AC15B815C415CA35D615E815F015F425FE16021608160C16101614161E76222624262666321636165C265E26603676267C2682268E16BA16BC36D256D426DE16F436FA36FC1708170E1716471E1720372C172E1732573C274E2750175E37641766477A177C5786478C178E279427963798179A379E17AA27B647BE57C047CA17CE37D657EC27F257FA37FE180478144816182038242838185A1866186C18781880188A188C2890389C18A438AA18AC28B038BA48C028C418CC38DA28E058EA28F028F22908390C2910291849284940294629522956295C196A496E3978297E59801982198E199A59A419B019B639B819C019C629CC19D819DC19E029F029F619F819FA1A161A1E1A265A343A466A601A641A661A7E1A8E2A9E1AAA1AAE2AB83AC42ACA6AD01AE46AF01AFA1B024B08CB1A1B1C2B1E1B203B301B321B363B561B5E2B602B685B721B7C2B823BA23BBA5BC26BC43BD01BD63BE62BEA2BEC2BEE1BF21BF61BF81C2A2C2C4C3C1C441C542C581C5A1C6C2C6E4C821C881C8E1C902C981C9E1CA21CA41CA63CAA2CB21CBC3CC23CC41CDE2CEC1CF21CF61D0C1D102D121D2A2D481D4A3D522D5C1D5E1D622D661D723D761D7C1D881DAE2DB21DB63DC01DC81DCC2DD63DD82DDE1DF05DF21DF43DFA2DFC3E082E1C1E241E341E401E4C2E5A2E701E742E843E922E962EAA2EB02EC42EC62ED41ED83EDA2EE04EE23EF22EFC1F001F042F0A1F0C3F202F282F2C3F482F502F522F542F5E2F661F6A1F6C1F701F782F801F8A3F8E1FA02FA41FB02FB61FBA1FD22FD62FDC2FE21FE81FEA1FEC3FF85
1,\x128B486F13E9A68AB0F669,488.99667565402007,\x138B480021004201E1024102C104E1054305A105C106E107C1092109610A410B610CA10CC10D010D220D420E210E830EA10F210F820FC11042106110A212C112E5130113C21424146114A315411623168117A1180119811A211AC11D211D611DA21E011E611EC21F021F411FC1204121C12241236123C124C42524264326C2278428812AA22B022B812C412D812E412EC12FE33045316631E13222324132613401342135C136063621364136A136E43701372337643801386239673A823AC23B613BA23BC13D013DE23E0A3EA14101412441A141C143A243E144214462448544A144C14645466346A746C14701476447A247C149034CC24D614D894E414E624EC14F81508150E251215225528352C152E15321554155C155E1570257C15A015AA25AC15B815C415CA35D615E815F015F425FE16021608160C16101614161E76222624262666321636165C265E26603676267C2682268E16BA16BC36D256D426DE16F436FA36FC1708170E1716471E1720372C172E1732573C274E2750175E37641766477A177C5786478C178E279427963798179A379E17AA27B647BE57C047CA17CE37D657EC27F257FA37FE180478144816182038242838185A1866186C18781880188A188C2890389C18A438AA18AC28B038BA48C028C418CC38DA28E058EA28F028F22908390C2910291849284940294629522956295C196A496E3978297E59801982198E199A59A419B019B639B819C019C629CC19D819DC19E029F029F619F819FA1A161A1E1A265A343A466A601A641A661A7E1A8E2A9E1AAA1AAE2AB83AC42ACA6AD01AE46AF01AFA1B024B08CB1A1B1C2B1E1B203B301B321B363B561B5E2B602B685B721B7C2B823BA23BBA5BC26BC43BD01BD63BE62BEA2BEC2BEE1BF21BF61BF81C2A2C2C4C3C1C441C542C581C5A1C6C2C6E4C821C881C8E1C902C981C9E1CA21CA41CA63CAA2CB21CBC3CC23CC41CD22CDE2CEC1CF21CF61D0C1D102D121D2A2D481D4A3D522D5C1D5E1D622D661D723D761D7C1D881DAE2DB21DB63DC01DC81DCC2DD63DD82DDE1DF05DF21DF43DFA2DFC3E082E1C1E241E341E401E4C2E5A2E701E742E843E922E962EAA2EB02EC42EC62ED41ED83EDA2EE04EE23EF22EFC1F001F042F0A1F0C3F202F282F2C3F482F502F522F542F5E2F661F6A1F6C1F701F782F801F8A3F8E1FA02FA41FB02FB61FBA1FD22FD62FDC2FE21FE81FEA1FEC3FF85
1,\x128B48633C6596BA06DE52,488.99667565402007,\x138B480021004201E1024102C104E1054305A105C106E107C1092109610A410B610CA10CC10D010D220D420E210E830EA10F210F820FC11042106110A212C112E5130113C21424146114A315411623168117A1180119811A211AC11D211D611DA21E011E611EC21F021F411FC1204121C12241236123C124C42524264326C2278428812AA22B022B812C412D812E412EC12FE33045316631E13222324132613401342135C136063621364136A136E43701372337643801386239673A823AC23B613BA23BC13D013DE23E0A3EA14101412441A141C143A243E144214462448544A144C14645466346A746C14701476447A247C149034CC24D614D894E414E624EC14F81508150E251215225528352C152E15321554155C155E1570257C15A015AA25AC15B815C415CA35D615E815F015F425FE16021608160C16101614161E76222624262666321636165C265E26603676267C2682268E16BA16BC36D256D426DE16F436FA36FC1708170E1716471E1720372C172E1732573C274E2750175E37641766477A177C5786478C178E279427963798179A379E17AA27B647BE57C047CA17CE37D657EC27F257FA37FE180478144816182038242838185A1866186C18781880188A188C2890389C18A438AA18AC28B038BA48C028C418CC38DA28E058EA28F028F22908390C2910291849284940294629522956295C196A496E3978297E59801982198E199A59A419B019B639B819C019C629CC19D819DC19E029F029F619F819FA1A161A1E1A265A343A466A601A641A661A7E1A8E2A9E1AAA1AAE2AB83AC42ACA6AD01AE46AF01AFA1B024B08CB1A1B1C2B1E1B203B301B321B363B561B5E2B602B685B721B7C2B823BA23BBA5BC26BC43BD01BD63BE62BEA2BEC2BEE1BF21BF61BF81C2A2C2C4C3C1C441C542C581C5A1C6C2C6E4C821C881C8E1C902C981C9E1CA21CA41CA63CAA2CB21CBC3CC23CC41CD22CDE2CEC1CF21CF61D0C1D102D121D2A2D481D4A3D522D5C1D5E1D622D661D723D761D7C1D881DAE2DB21DB63DC01DC81DCC2DD63DD82DDE1DF05DF21DF43DFA2DFC3E082E1C1E241E341E401E4C2E5A2E701E742E843E922E962EAA2EB02EC42EC62ED41ED83EDA2EE04EE23EF22EFC1F001F042F0A1F0C3F202F282F2C3F482F502F522F542F5E2F661F6A1F6C1F701F782F801F8A3F8E1FA02FA41FB02FB61FBA1FD22FD62FDC2FE21FE81FEA1FEC3FF85
1,\x128B480183869E21E287DD,488.99667565402007,\x138B480021004201E1024102C104E1054305A105C106E107C1092109610A410B610CA10CC10D010D220D420E210E830EA10F210F820FC11042106110A212C112E5130113C21424146114A315411623168117A1180119811A211AC11D211D611DA21E011E611EC21F021F411FC1204121C12241236123C124C42524264326C2278428812AA22B022B812C412D812E412EC12FE33045316631E13222324132613401342135C136063621364136A136E43701372337643801386239673A823AC23B613BA23BC13D013DE23E0A3EA14101412441A141C143A243E144214462448544A144C14645466346A746C14701476447A247C149034CC24D614D894E414E624EC14F81508150E251215225528352C152E15321554155C155E1570257C15A015AA25AC15B815C415CA35D615E815F015F425FE16021608160C16101614161E76222624262666321636165C265E26603676267C2682268E16BA16BC36D256D426DE16F436FA36FC1708170E1716471E1720372C172E1732573C274E2750175E37641766477A177C5786478C178E279427963798179A379E17AA27B647BE57C047CA17CE37D657EC27F257FA37FE180478144816182038242838185A1866186C18781880188A188C2890389C18A438AA18AC28B038BA48C028C418CC38DA28E058EA28F028F22908390C2910291849284940294629522956295C196A496E3978297E59801982198E199A59A419B019B639B819C019C629CC19D819DC19E029F029F619F819FA1A161A1E1A265A343A466A601A641A661A7E1A8E2A9E1AAA1AAE2AB83AC42ACA6AD01AE46AF01AFA1B024B08CB1A1B1C2B1E1B203B301B321B363B561B5E2B602B685B721B7C2B823BA23BBA5BC26BC43BD01BD63BE62BEA2BEC2BEE1BF21BF61BF81C2A2C2C4C3C1C441C542C581C5A1C6C2C6E4C821C881C8E1C902C981C9E1CA21CA41CA63CAA2CB21CBC3CC23CC41CD22CDE2CEC1CF21CF61D0C1D102D121D2A2D481D4A3D522D5C1D5E1D622D661D723D761D7C1D881DAE2DB21DB63DC01DC81DCC2DD63DD82DDE1DF05DF21DF43DFA2DFC3E082E1C1E241E341E401E4C2E5A2E701E742E843E922E962EAA2EB02EC42EC62ED41ED83EDA2EE04EE23EF22EFC1F001F042F0A1F0C3F202F282F2C3F482F502F522F542F5E2F661F6A1F6C1F701F782F801F8A3F8E1FA02FA41FB02FB61FBA5FD22FD62FDC2FE21FE81FEA1FEC3FF85
1,\x128B48E87A25D6095F78B9,490.2667532141052,\x138B480021004201E1024102C104E1054305A105C106E107C1092109610A410B610CA10CC10D010D220D420E210E830EA10F210F820FC11042106110A212C112E5130113C21424146114A3154116231681172117A1180119811A211AC11D211D611DA21E011E611EC21F021F411FC1204121C12241236123C124C42524264326C2278428812AA22B022B812C412D812E412EC12FE33045316631E13222324132613401342135C136063621364136A136E43701372337643801386239673A823AC23B613BA23BC13D013DE23E0A3EA14101412441A141C143A243E144214462448544A144C14645466346A746C14701476447A247C149034CC24D614D894E414E624EC14F81508150E251215225528352C152E15321554155C155E1570257C15A015AA25AC15B815C415CA35D615E815F015F425FE16021608160C16101614161E76222624262666321636165C265E26603676267C2682268E16BA16BC36D256D426DE16F436FA36FC1708170E1716471E1720372C172E1732573C274E2750175E37641766477A177C5786478C178E279427963798179A379E17AA27B647BE57C047CA17CE37D657EC27F257FA37FE180478144816182038242838185A1866186C18781880188A188C2890389C18A438AA18AC28B038BA48C028C418CC38DA28E058EA28F028F22908390C2910291849284940294629522956295C196A496E3978297E59801982198E199A59A419B019B639B819C019C629CC19D819DC19E029F029F619F819FA1A161A1E1A265A343A466A601A641A661A7E1A8E2A9E1AAA1AAE2AB83AC42ACA6AD01AE46AF01AFA1B024B08CB1A1B1C2B1E1B203B301B321B363B561B5E2B602B685B721B7C2B823BA23BBA5BC26BC43BD01BD63BE62BEA2BEC2BEE1BF21BF61BF81C2A2C2C4C3C1C441C542C581C5A1C6C2C6E4C821C881C8E1C902C981C9E1CA21CA41CA63CAA2CB21CBC3CC23CC41CD22CDE2CEC1CF21CF61D0C1D102D121D2A2D481D4A3D522D5C1D5E1D622D661D723D761D7C1D881DAE2DB21DB63DC01DC81DCC2DD63DD82DDE1DF05DF21DF43DFA2DFC3E082E1C1E241E341E401E4C2E5A2E701E742E843E922E962EAA2EB02EC42EC62ED41ED83EDA2EE04EE23EF22EFC1F001F042F0A1F0C3F202F282F2C3F482F502F522F542F5E2F661F6A1F6C1F701F782F801F8A3F8E1FA02FA41FB02FB61FBA5FD22FD62FDC2FE21FE81FEA1FEC3FF85
1,\x128B48141A749C6892CF33,491.5376189080044,\x138B480021004201E1024102C104E1054305A105C106E107C1092109610A410B610CA10CC10D010D220D420E210E830EA10F210F820FC11042106110A212C112E5130113C21424146114A3154116231681172117A1180119811A211AC11D211D611DA21E011E611EC21F021F411FC1204121C12241236123C124C42524264326C2278428812AA22B022B812C412D812E412EC12FE33045316631E13222324132613401342135C136063621364136A136E43701372337643801386239673A823AC23B613BA23BC13D013DE23E0A3EA14101412441A141C143A243E144214462448544A144C14645466346A746C14701476447A247C149034CC24D614D894E414E624EC14F81508150E251215225528352C152E15321554155C155E1570257C15A015AA25AC15B815C415CA35D615E815F015F425FE16021608160C16101614161E76222624262666321636165C265E26603676267C2682268E16BA16BC36D256D426DE16F436FA36FC1708170E1716471E1720372C172E1732573C274E2750175E37641766477A177C5786478C178E279427963798179A379E17AA27B647BE57C047CA17CE37D657EC27F257FA37FE180478144816182038242838185A1866186C18781880188A188C2890389C18A438AA18AC28B038BA48C028C418CC38DA28E058EA28F028F22908390C2910291849284940294629522956295C196A496E3978297E59801982198E199A59A419B019B639B819C019C629CC19D819DC19E029F029F619F819FA1A161A1E1A265A343A466A601A641A661A7E1A8E2A9E1AAA1AAE2AB83AC42ACA6AD01AE46AF01AFA1B024B08CB1A1B1C2B1E1B203B301B321B363B561B5E2B602B685B721B7C2B823BA23BBA5BC26BC43BD01BD63BE62BEA2BEC2BEE1BF21BF61BF81C2A2C2C4C3C1C441C542C581C5A1C6C2C6E4C821C881C8E1C902C981C9E1CA21CA41CA63CAA2CB21CBC3CC23CC41CD22CDE2CEC1CF21CF61D0C1D102D121D2A2D481D4A3D522D5C1D5E1D622D661D723D761D7C1D881DAE2DB21DB63DC01DC81DCC2DD63DD82DDE1DF05DF21DF43DFA2DFC3E082E1C1E241E341E401E4C2E5A2E661E701E742E843E922E962EAA2EB02EC42EC62ED41ED83EDA2EE04EE23EF22EFC1F001F042F0A1F0C3F202F282F2C3F482F502F522F542F5E2F661F6A1F6C1F701F782F801F8A3F8E1FA02FA41FB02FB61FBA5FD22FD62FDC2FE21FE81FEA1FEC3FF85
1,\x128B48E4EA172311C4DB07,492.8092737144622,\x138B480021004201E1024102C104E1054305A105C106E107C1092109610A410B610CA10CC10D010D220D420E210E830EA10F210F820FC11042106110A212C112E5130113C21424146114A3154116231681172117A1180119811A211AC11D211D611DA21E011E611EC21F021F411FC1204121C12241236123C124C42524264326C2278428812AA22B022B812C412D812E412EC12FE33045316631E13222324132613401342135C136063621364136A136E43701372337643801386239673A823AC23B613BA23BC13D013DE23E0A3EA14101412441A141C143A243E144214462448544A144C14645466346A746C14701476447A247C149034CC24D614D894E414E624EC14F81508150E251215225528352C152E15321554155C155E1570257C15A015AA25AC15B815C415CA35D615E815F015F425FE16021608160C160E16101614161E76222624262666321636165C265E26603676267C2682268E16BA16BC36D256D426DE16F436FA36FC1708170E1716471E1720372C172E1732573C274E2750175E37641766477A177C5786478C178E279427963798179A379E17AA27B647BE57C047CA17CE37D657EC27F257FA37FE180478144816182038242838185A1866186C18781880188A188C2890389C18A438AA18AC28B038BA48C028C418CC38DA28E058EA28F028F22908390C2910291849284940294629522956295C196A496E3978297E59801982198E199A59A419B019B639B819C019C629CC19D819DC19E029F029F619F819FA1A161A1E1A265A343A466A601A641A661A7E1A8E2A9E1AAA1AAE2AB83AC42ACA6AD01AE46AF01AFA1B024B08CB1A1B1C2B1E1B203B301B321B363B561B5E2B602B685B721B7C2B823BA23BBA5BC26BC43BD01BD63BE62BEA2BEC2BEE1BF21BF61BF81C2A2C2C4C3C1C441C542C581C5A1C6C2C6E4C821C881C8E1C902C981C9E1CA21CA41CA63CAA2CB21CBC3CC23CC41CD22CDE2CEC1CF21CF61D0C1D102D121D2A2D481D4A3D522D5C1D5E1D622D661D723D761D7C1D881DAE2DB21DB63DC01DC81DCC2DD63DD82DDE1DF05DF21DF43DFA2DFC3E082E1C1E241E341E401E4C2E5A2E661E701E742E843E922E962EAA2EB02EC42EC62ED41ED83EDA2EE04EE23EF22EFC1F001F042F0A1F0C3F202F282F2C3F482F502F522F542F5E2F661F6A1F6C1F701F782F801F8A3F8E1FA02FA41FB02FB61FBA5FD22FD62FDC2FE21FE81FEA1FEC3FF85
1,\x128B48916C8B9313052FB0,494.08171861404696,\x138B480021004201E1024102C104E1054305A105C106E107C1092109610A410B610CA10CC10D010D220D420E210E830EA10F210F820FC11042106110A212C112E5130113C21424146114A3154116231681172117A1180119811A211AC11D211D611DA21E011E611EC21F021F411FC1204121C12241236123C124C42524264326C2278428812AA22B022B812C412D812E412EC12FE33045316631E13222324132613401342135C136063621364136A136E43701372337643801386239673A823AC23B613BA23BC13D013DE23E0A3EA14101412441A141C143A243E144214462448544A144C14645466346A746C14701476447A247C149034CC24D614D894E414E624EC14F81508150E251215225528352C152E15321554155C155E1570257C15A015AA25AC15B815C415CA35D615E815F015F425FE16021608160C160E16101614161E76222624262666321636165C265E26603676267C2682268E16BA16BC36D256D426DE16F436FA36FC1708170E1716471E1720372C172E1732573C274E2750175E37641766477A177C5786478C178E279427963798179A379E17AA27B647BE57C047CA17CE37D657EC27F257FA37FE180478144816182038242838185A1866186C18781880188A188C2890389C18A438AA18AC28B038BA48C028C418CC38DA28E058EA28F028F22908390C2910291849284940294629522956295C196A496E3978297E59801982198E199A59A419B019B639B819C019C629CC19D819DC19E029F029F619F819FA1A161A1E1A265A343A466A601A641A661A7E1A8E2A9E1AAA1AAE2AB83AC42ACA6AD01AE46AF01AFA1B024B08CB1A1B1C2B1E1B203B301B321B363B561B5E2B602B685B721B7C2B823BA23BBA5BC26BC43BD01BD63BE62BEA2BEC2BEE1BF21BF61BF81C2A2C2C4C3C1C441C542C581C5A1C6C2C6E4C821C881C8E1C902C981C9E1CA21CA41CA63CAA2CB21CBC3CC23CC41CD22CDE2CEC1CF21CF61D0C1D102D121D2A2D481D4A3D522D5C1D5E1D622D661D723D761D7C1D881DAE2DB21DB63DC01DC81DCC2DD63DD82DDE1DF05DF21DF43DFA2DFC3E082E1C1E241E341E401E4C2E5A2E661E701E742E843E922E962EAA2EB02EC42EC62ED41ED83EDA2EE04EE23EF22EFC1F001F042F0A1F0C3F202F282F2C3F482F502F522F542F5E2F601F661F6A1F6C1F701F782F801F8A3F8E1FA02FA41FB02FB61FBA5FD22FD62FDC2FE21FE81FEA1FEC3FF85
1,\x128B48D162CC47BBF8F000,495.35495458915676,\x138B4800020021004201E1024102C104E1054305A105C106E107C1092109610A410B610CA10CC10D010D220D420E210E830EA10F210F820FC11042106110A212C112E5130113C21424146114A3154116231681172117A1180119811A211AC11D211D611DA21E011E611EC21F021F411FC1204121C12241236123C124C42524264326C2278428812AA22B022B812C412D812E412EC12FE33045316631E13222324132613401342135C136063621364136A136E43701372337643801386239673A823AC23B613BA23BC13D013DE23E0A3EA14101412441A141C143A243E144214462448544A144C14645466346A746C14701476447A247C149034CC24D614D894E414E624EC14F81508150E251215225528352C152E15321554155C155E1570257C15A015AA25AC15B815C415CA35D615E815F015F425FE16021608160C160E16101614161E76222624262666321636165C265E26603676267C2682268E16BA16BC36D256D426DE16F436FA36FC1708170E1716471E1720372C172E1732573C274E2750175E37641766477A177C5786478C178E279427963798179A379E17AA27B647BE57C047CA17CE37D657EC27F257FA37FE180478144816182038242838185A1866186C18781880188A188C2890389C18A438AA18AC28B038BA48C028C418CC38DA28E058EA28F028F22908390C2910291849284940294629522956295C196A496E3978297E59801982198E199A59A419B019B639B819C019C629CC19D819DC19E029F029F619F819FA1A161A1E1A265A343A466A601A641A661A7E1A8E2A9E1AAA1AAE2AB83AC42ACA6AD01AE46AF01AFA1B024B08CB1A1B1C2B1E1B203B301B321B363B561B5E2B602B685B721B7C2B823BA23BBA5BC26BC43BD01BD63BE62BEA2BEC2BEE1BF21BF61BF81C2A2C2C4C3C1C441C542C581C5A1C6C2C6E4C821C881C8E1C902C981C9E1CA21CA41CA63CAA2CB21CBC3CC23CC41CD22CDE2CEC1CF21CF61D0C1D102D121D2A2D481D4A3D522D5C1D5E1D622D661D723D761D7C1D881DAE2DB21DB63DC01DC81DCC2DD63DD82DDE1DF05DF21DF43DFA2DFC3E082E1C1E241E341E401E4C2E5A2E661E701E742E843E922E962EAA2EB02EC42EC62ED41ED83EDA2EE04EE23EF22EFC1F001F042F0A1F0C3F202F282F2C3F482F502F522F542F5E2F601F661F6A1F6C1F701F782F801F8A3F8E1FA02FA41FB02FB61FBA5FD22FD62FDC2FE21FE81FEA1FEC3FF85
1,\x128B48D16752F65B281948,496.6289826240221,\x138B4800020021004201E1024102C104E1054305A105C106E107C1092109610A410B610CA10CC10D010D220D420E210E830EA10F210F820FC11042106110A212C112E5130113C21424146114A3154116231681172117A1180119811A211AC11D211D611DA21E011E611EC21F021F411FC1204121C12241236123C124C42524264326C22784288129012AA22B022B812C412D812E412EC12FE33045316631E13222324132613401342135C136063621364136A136E43701372337643801386239673A823AC23B613BA23BC13D013DE23E0A3EA14101412441A141C143A243E144214462448544A144C14645466346A746C14701476447A247C149034CC24D614D894E414E624EC14F81508150E251215225528352C152E15321554155C155E1570257C15A015AA25AC15B815C415CA35D615E815F015F425FE16021608160C160E16101614161E76222624262666321636165C265E26603676267C2682268E16BA16BC36D256D426DE16F436FA36FC1708170E1716471E1720372C172E1732573C274E2750175E37641766477A177C5786478C178E279427963798179A379E17AA27B647BE57C047CA17CE37D657EC27F257FA37FE180478144816182038242838185A1866186C18781880188A188C2890389C18A438AA18AC28B038BA48C028C418CC38DA28E058EA28F028F22908390C2910291849284940294629522956295C196A496E3978297E59801982198E199A59A419B019B639B819C019C629CC19D819DC19E029F029F619F819FA1A161A1E1A265A343A466A601A641A661A7E1A8E2A9E1AAA1AAE2AB83AC42ACA6AD01AE46AF01AFA1B024B08CB1A1B1C2B1E1B203B301B321B363B561B5E2B602B685B721B7C2B823BA23BBA5BC26BC43BD01BD63BE62BEA2BEC2BEE1BF21BF61BF81C2A2C2C4C3C1C441C542C581C5A1C6C2C6E4C821C881C8E1C902C981C9E1CA21CA41CA63CAA2CB21CBC3CC23CC41CD22CDE2CEC1CF21CF61D0C1D102D121D2A2D481D4A3D522D5C1D5E1D622D661D723D761D7C1D881DAE2DB21DB63DC01DC81DCC2DD63DD82DDE1DF05DF21DF43DFA2DFC3E082E1C1E241E341E401E4C2E5A2E661E701E742E843E922E962EAA2EB02EC42EC62ED41ED83EDA2EE04EE23EF22EFC1F001F042F0A1F0C3F202F282F2C3F482F502F522F542F5E2F601F661F6A1F6C1F701F782F801F8A3F8E1FA02FA41FB02FB61FBA5FD22FD62FDC2FE21FE81FEA1FEC3FF85
