id,name,state_id,state_code,country_id,country_code,latitude,longitude
96370,Slobozia,4726,GR,181,RO,43.85,25.9
96477,Stăneşti,4726,GR,181,RO,43.91667,25.83333
96435,Stoeneşti,4726,GR,181,RO,44.14444,25.895
96579,Tântava,4726,GR,181,RO,44.41511,25.8245
106138,Toporu,4726,GR,181,RO,44.01056,25.65278
106153,Trestieni,4726,GR,181,RO,44.50449,25.75789
96648,Ulmi,4726,GR,181,RO,44.48667,25.78028
96693,Uzunu,4726,GR,181,RO,44.14716,25.96719
96723,Valea Dragului,4726,GR,181,RO,44.21222,26.30361
96934,Vânătorii Mari,4726,GR,181,RO,44.48898,25.54548
96935,Vânătorii Mici,4726,GR,181,RO,44.49028,25.55889
96974,Vărăşti,4726,GR,181,RO,44.23778,26.24861
96783,Vedea,4726,GR,181,RO,43.78333,25.78333
96811,Vieru,4726,GR,181,RO,43.88787,25.80974
96856,Vlad Țepeș,4726,GR,181,RO,44.13282,26.13355
97003,Zorile,4726,GR,181,RO,44.37864,25.80678
89912,Albeni,4750,GJ,181,RO,45.03333,23.6
89932,Alimpeşti,4750,GJ,181,RO,45.08333,23.8
89954,Andreești,4750,GJ,181,RO,44.78948,23.55099
89963,Aninoasa,4750,GJ,181,RO,44.75,23.48333
89979,Arcani,4750,GJ,181,RO,45.08333,23.13333
90034,Baia de Fier,4750,GJ,181,RO,45.16667,23.76667
90506,Bălcești,4750,GJ,181,RO,45.10516,23.6329
90510,Băleşti,4750,GJ,181,RO,45.01667,23.21667
90441,Bâlta,4750,GJ,181,RO,45.11791,23.1022
90443,Bâlteni,4750,GJ,181,RO,44.86919,23.27311
90541,Bărbăteşti,4750,GJ,181,RO,44.86667,23.5
90094,Bengești,4750,GJ,181,RO,45.06667,23.6
90112,Berleşti,4750,GJ,181,RO,44.91667,23.66667
90208,Bolboşi,4750,GJ,181,RO,44.75,23.21667
90236,Borăscu,4750,GJ,181,RO,44.7,23.28333
90336,Brăneşti,4750,GJ,181,RO,44.65,23.46667
90407,Bumbeşti-Jiu,4750,GJ,181,RO,45.16667,23.4
90424,Bustuchin,4750,GJ,181,RO,44.96667,23.73333
93793,Câlnic,4750,GJ,181,RO,44.95,23.08333
93859,Căpreni,4750,GJ,181,RO,44.75,23.61667
93871,Cărpiniș,4750,GJ,181,RO,45.18407,23.58052
93880,Cătunele,4750,GJ,181,RO,44.86442,22.90707
90605,Ceauru,4750,GJ,181,RO,45.01175,23.20211
90753,Ciuperceni,4750,GJ,181,RO,44.93333,23.01667
90770,Cloșani,4750,GJ,181,RO,45.06897,22.8025
90781,Cocoreni,4750,GJ,181,RO,44.82772,23.31405
90838,Comuna Albeni,4750,GJ,181,RO,45.01363,23.60208
90853,Comuna Alimpeşti,4750,GJ,181,RO,45.10542,23.79651
90873,Comuna Aninoasa,4750,GJ,181,RO,44.74836,23.47372
90883,Comuna Arcani,4750,GJ,181,RO,45.07232,23.14108
90919,Comuna Baia de Fier,4750,GJ,181,RO,45.17402,23.74152
91225,Comuna Bălăneşti,4750,GJ,181,RO,45.09028,23.44674
91216,Comuna Băleşti,4750,GJ,181,RO,45.01898,23.18145
91182,Comuna Bâlteni,4750,GJ,181,RO,44.86667,23.26736
91238,Comuna Bărbăteşti,4750,GJ,181,RO,44.85916,23.5076
90958,Comuna Bengeşti-Ciocadia,4750,GJ,181,RO,45.09845,23.60621
91037,Comuna Bolboşi,4750,GJ,181,RO,44.7374,23.22157
91055,Comuna Borăscu,4750,GJ,181,RO,44.70105,23.26739
91121,Comuna Brăneşti,4750,GJ,181,RO,44.66555,23.47213
91162,Comuna Bumbeşti-Piţic,4750,GJ,181,RO,45.12413,23.70348
91172,Comuna Bustuchin,4750,GJ,181,RO,44.96835,23.70347
91541,Comuna Câlnic,4750,GJ,181,RO,44.94202,23.06292
91584,Comuna Căpreni,4750,GJ,181,RO,44.74439,23.62033
91595,Comuna Cătunele,4750,GJ,181,RO,44.83902,22.92465
91372,Comuna Ciuperceni,4750,GJ,181,RO,44.928,22.99173
91486,Comuna Crasna,4750,GJ,181,RO,45.17065,23.55625
91511,Comuna Crușeț,4750,GJ,181,RO,44.63848,23.67247
91736,Comuna Dănciuleşti,4750,GJ,181,RO,44.77004,23.76023
91739,Comuna Dăneşti,4750,GJ,181,RO,44.96735,23.3439
91691,Comuna Drăgoteşti,4750,GJ,181,RO,44.79957,23.16192
91684,Comuna Drãguţeşti,4750,GJ,181,RO,44.9637,23.2348
91816,Comuna Fãrcãşeşti,4750,GJ,181,RO,44.87069,23.19279
91884,Comuna Glogova,4750,GJ,181,RO,44.91623,22.9081
91889,Comuna Godineşti,4750,GJ,181,RO,44.97634,22.96093
92028,Comuna Hurezani,4750,GJ,181,RO,44.80305,23.63617
92086,Comuna Ioneşti,4750,GJ,181,RO,44.61636,23.42688
92134,Comuna Jupâneşti,4750,GJ,181,RO,44.91241,23.52325
92147,Comuna Leleşti,4750,GJ,181,RO,45.09875,23.19761
92162,Comuna Licurici,4750,GJ,181,RO,44.87544,23.62641
92182,Comuna Logreşti-Moşteni,4750,GJ,181,RO,44.88848,23.71256
92419,Comuna Mătăsari,4750,GJ,181,RO,44.85764,23.06819
92364,Comuna Muşeteşti,4750,GJ,181,RO,45.15231,23.45022
92429,Comuna Negomir,4750,GJ,181,RO,44.78593,23.22744
92527,Comuna Padeş,4750,GJ,181,RO,45.05089,22.80954
92571,Comuna Peştişani,4750,GJ,181,RO,45.07061,23.04902
92600,Comuna Plopşoru,4750,GJ,181,RO,44.73869,23.39053
92646,Comuna Polovragi,4750,GJ,181,RO,45.17196,23.82134
92675,Comuna Prigoria,4750,GJ,181,RO,45.05711,23.68453
92797,Comuna Roşia De Amaradia,4750,GJ,181,RO,45.04419,23.75991
92810,Comuna Runcu,4750,GJ,181,RO,45.12041,23.13974
93083,Comuna Săcelu,4750,GJ,181,RO,45.10648,23.53717
92869,Comuna Samarineşti,4750,GJ,181,RO,44.77152,23.04889
93115,Comuna Săuleşti,4750,GJ,181,RO,44.81247,23.48767
92886,Comuna Schela,4750,GJ,181,RO,45.15883,23.32395
92891,Comuna Scoarţa,4750,GJ,181,RO,45.02872,23.47131
92951,Comuna Slivileşti,4750,GJ,181,RO,44.79198,23.10761
93017,Comuna Stăneşti,4750,GJ,181,RO,45.1305,23.25328
92987,Comuna Stejari,4750,GJ,181,RO,44.77359,23.70567
92997,Comuna Stoina,4750,GJ,181,RO,44.67998,23.64563
93579,Comuna Ţânţăreni,4750,GJ,181,RO,44.61874,23.54285
93137,Comuna Teleşti,4750,GJ,181,RO,44.98175,23.10843
93209,Comuna Turburea,4750,GJ,181,RO,44.68249,23.53171
93210,Comuna Turcineşti,4750,GJ,181,RO,45.12744,23.30333
93279,Comuna Urdari,4750,GJ,181,RO,44.79934,23.296
93456,Comuna Văgiuleşti,4750,GJ,181,RO,44.7298,23.10113
93382,Comuna Vladimir,4750,GJ,181,RO,44.82235,23.5552
93664,Costești,4750,GJ,181,RO,44.73264,23.44491
93681,Covrigi,4750,GJ,181,RO,44.73825,23.14921
93706,Crasna,4750,GJ,181,RO,45.16667,23.5
93744,Crușeț,4750,GJ,181,RO,44.63333,23.66667
94124,Dănciuleşti,4750,GJ,181,RO,44.73333,23.75
94127,Dăneşti,4750,GJ,181,RO,44.96667,23.33333
93960,Dobrița,4750,GJ,181,RO,45.13504,23.17406
94046,Drăgoteşti,4750,GJ,181,RO,44.8,23.16667
94051,Drăguţeşti,4750,GJ,181,RO,44.96667,23.23333
94265,Fărcăşeşti,4750,GJ,181,RO,44.86667,23.2
94188,Florești,4750,GJ,181,RO,44.61918,23.52838
94364,Glogova,4750,GJ,181,RO,44.92806,22.90667
94369,Godineşti,4750,GJ,181,RO,45.0,22.96667
94581,Hurezani,4750,GJ,181,RO,44.8,23.65
94677,Ioneşti,4750,GJ,181,RO,44.61667,23.43333
94753,Jupâneşti,4750,GJ,181,RO,44.9,23.53333
94774,Leleşti,4750,GJ,181,RO,45.1,23.2
94793,Licurici,4750,GJ,181,RO,44.91667,23.61667
94829,Logreşti,4750,GJ,181,RO,44.9,23.7
94830,Logrești Moșteni,4750,GJ,181,RO,44.90663,23.7048
95290,Mătăsari,4750,GJ,181,RO,44.85,23.08333
95078,Motru,4750,GJ,181,RO,44.80333,22.97194
95159,Municipiul Motru,4750,GJ,181,RO,44.81422,22.98229
95192,Municipiul Târgu Jiu,4750,GJ,181,RO,45.05278,23.27708
95210,Muşeteşti,4750,GJ,181,RO,45.15,23.46667
95311,Negomir,4750,GJ,181,RO,44.83333,23.16667
95357,Novaci,4750,GJ,181,RO,45.16462,23.66839
95477,Oraş Bumbeşti-Jiu,4750,GJ,181,RO,45.14429,23.38185
95578,Oraş Rovinari,4750,GJ,181,RO,44.93857,23.15598
95606,Oraş Târgu Cãrbuneşti,4750,GJ,181,RO,44.9655,23.49567
95632,Oraş Ţicleni,4750,GJ,181,RO,44.88344,23.38921
95603,Oraş Tismana,4750,GJ,181,RO,45.04464,22.93803
95605,Oraş Turceni,4750,GJ,181,RO,44.71779,23.35419
95693,Padeş,4750,GJ,181,RO,45.01667,22.85
95763,Peșteana de Jos,4750,GJ,181,RO,44.83333,23.26974
95762,Peșteana Jiu,4750,GJ,181,RO,44.84695,23.30401
95760,Peştişani,4750,GJ,181,RO,45.06667,23.03333
95796,Piscoiu,4750,GJ,181,RO,44.85211,23.75387
95825,Plopşoru,4750,GJ,181,RO,44.78333,23.35
95830,Ploștina,4750,GJ,181,RO,44.82398,22.98791
95839,Pociovaliștea,4750,GJ,181,RO,45.15315,23.64392
95841,Pocruia,4750,GJ,181,RO,45.0447,22.92495
95861,Poiana,4750,GJ,181,RO,44.65174,23.53148
95898,Pojogeni,4750,GJ,181,RO,44.99119,23.48425
95901,Polovragi,4750,GJ,181,RO,45.18333,23.8
95952,Prigoria,4750,GJ,181,RO,45.06667,23.68333
96128,Roşia de Amaradia,4750,GJ,181,RO,45.05,23.75
96122,Rovinari,4750,GJ,181,RO,44.91667,23.18333
96154,Runcu,4750,GJ,181,RO,45.11667,23.13333
105994,Săcelu,4750,GJ,181,RO,45.1,23.53333
96238,Samarineşti,4750,GJ,181,RO,44.75,23.05
96517,Sâmbotin,4750,GJ,181,RO,45.13333,23.33333
106044,Săuleşti,4750,GJ,181,RO,44.8,23.48333
96276,Scoarţa,4750,GJ,181,RO,45.01667,23.45
96367,Slivileşti,4750,GJ,181,RO,44.78333,23.13333
96402,Sohodol,4750,GJ,181,RO,45.05531,22.88194
96478,Stăneşti,4750,GJ,181,RO,45.11667,23.25
96425,Stejari,4750,GJ,181,RO,44.76667,23.68333
96430,Sterpoaia,4750,GJ,181,RO,44.79058,23.43601
96440,Stoina,4750,GJ,181,RO,44.68333,23.63333
97111,Ţânţăreni,4750,GJ,181,RO,44.6,23.48333
96582,Târgu Cărbuneşti,4750,GJ,181,RO,44.95,23.51667
96584,Târgu Jiu,4750,GJ,181,RO,45.05,23.28333
106080,Teleşti,4750,GJ,181,RO,45.0,23.08333
97104,Ţicleni,4750,GJ,181,RO,44.88333,23.4
106107,Tismana,4750,GJ,181,RO,45.05,22.96667
96552,Turburea,4750,GJ,181,RO,44.71667,23.51667
96553,Turceni,4750,GJ,181,RO,44.68333,23.36667
96555,Turcineşti,4750,GJ,181,RO,45.1,23.33333
96673,Urdari,4750,GJ,181,RO,44.8,23.3
96957,Văgiuleşti,4750,GJ,181,RO,44.71667,23.08333
96737,Valea Mare,4750,GJ,181,RO,45.11263,23.08004
96812,Vierșani,4750,GJ,181,RO,44.87875,23.5312
96869,Vlăduleni,4750,GJ,181,RO,44.88857,23.23727
96884,Voiteștii din Vale,4750,GJ,181,RO,45.08746,23.42145
90003,Atid,4749,HR,181,RO,46.45,25.05
90010,Avrămeşti,4749,HR,181,RO,46.33333,25.01667
90493,Băile Tuşnad,4749,HR,181,RO,46.15,25.85
90503,Bălan,4749,HR,181,RO,46.6505,25.80834
90054,Bancu,4749,HR,181,RO,46.30291,25.94422
90134,Bilbor,4749,HR,181,RO,47.05,25.51667
90234,Borsec,4749,HR,181,RO,46.95,25.56667
90323,Brădeşti,4749,HR,181,RO,46.35,25.35
93863,Căpâlniţa,4749,HR,181,RO,46.36667,25.51667
93820,Cârţa,4749,HR,181,RO,46.53333,25.75
90694,Ciceu,4749,HR,181,RO,46.41328,25.78204
90739,Ciucani,4749,HR,181,RO,46.25701,25.94744
90742,Ciucsângeorgiu,4749,HR,181,RO,46.31667,25.95
90749,Ciumani,4749,HR,181,RO,46.68333,25.51667
90901,Comuna Atid,4749,HR,181,RO,46.45844,25.04357
90907,Comuna Avrămeşti,4749,HR,181,RO,46.364,25.03223
90987,Comuna Bilbor,4749,HR,181,RO,47.05615,25.49989
91113,Comuna Brădeşti,4749,HR,181,RO,46.35788,25.35195
91585,Comuna Căpâlniţa,4749,HR,181,RO,46.36047,25.51515
91555,Comuna Cârţa,4749,HR,181,RO,46.54068,25.76275
91330,Comuna Ciceu,4749,HR,181,RO,46.41271,25.76585
91364,Comuna Ciucsângeorgiu,4749,HR,181,RO,46.33942,25.9986
91369,Comuna Ciumani,4749,HR,181,RO,46.67821,25.51825
91430,Comuna Corbu,4749,HR,181,RO,46.99559,25.65696
91448,Comuna Corund,4749,HR,181,RO,46.4806,25.2007
91469,Comuna Cozmeni,4749,HR,181,RO,46.20934,25.94274
91740,Comuna Dăneşti,4749,HR,181,RO,46.51712,25.74989
91728,Comuna Dârjiu,4749,HR,181,RO,46.20378,25.17462
91607,Comuna Dealu,4749,HR,181,RO,46.3707,25.30599
91630,Comuna Ditrău,4749,HR,181,RO,46.84564,25.5274
91757,Comuna Feliceni,4749,HR,181,RO,46.27909,25.2743
91784,Comuna Frumoasa,4749,HR,181,RO,46.44683,25.86759
91983,Comuna Gălăuţaş,4749,HR,181,RO,46.90028,25.39118
92130,Comuna Joseni,4749,HR,181,RO,46.69525,25.46114
92225,Comuna Lăzarea,4749,HR,181,RO,46.76626,25.53875
92148,Comuna Leliceni,4749,HR,181,RO,46.349,25.84911
92192,Comuna Lueta,4749,HR,181,RO,46.28724,25.53719
92206,Comuna Lunca de Jos,4749,HR,181,RO,46.59868,25.96582
92207,Comuna Lunca de Sus,4749,HR,181,RO,46.51853,25.95575
92215,Comuna Lupeni,4749,HR,181,RO,46.39565,25.21905
92383,Comuna Mădăraş,4749,HR,181,RO,46.49472,25.7475
92414,Comuna Mărtiniş,4749,HR,181,RO,46.22996,25.38756
92259,Comuna Mereşti,4749,HR,181,RO,46.23458,25.46099
92282,Comuna Mihăileni,4749,HR,181,RO,46.48874,25.83027
92355,Comuna Mugeni,4749,HR,181,RO,46.26544,25.19498
92476,Comuna Ocland,4749,HR,181,RO,46.16242,25.42557
92712,Comuna Pãuleni-Ciuc,4749,HR,181,RO,46.40073,25.84076
92605,Comuna Plãieşii De Jos,4749,HR,181,RO,46.21626,26.09436
92662,Comuna Porumbeni,4749,HR,181,RO,46.27415,25.12006
92668,Comuna Praid,4749,HR,181,RO,46.54844,25.14717
92740,Comuna Racu,4749,HR,181,RO,46.45397,25.77098
92764,Comuna Remetea,4749,HR,181,RO,46.81908,25.42286
93080,Comuna Săcel,4749,HR,181,RO,46.32872,24.91795
93051,Comuna Sâncrăieni,4749,HR,181,RO,46.30575,25.8459
93052,Comuna Sândominic,4749,HR,181,RO,46.57933,25.79305
93055,Comuna Sânmartin,4749,HR,181,RO,46.26368,25.95348
93065,Comuna Sânsimion,4749,HR,181,RO,46.25015,25.89196
93068,Comuna Sântimbru,4749,HR,181,RO,46.27664,25.81054
93107,Comuna Sărmaş,4749,HR,181,RO,46.8868,25.44289
92880,Comuna Satu Mare,4749,HR,181,RO,46.34082,25.38378
92915,Comuna Secuieni,4749,HR,181,RO,46.27623,24.96946
92927,Comuna Siculeni,4749,HR,181,RO,46.43537,25.75409
92937,Comuna Simoneşti,4749,HR,181,RO,46.35466,25.11325
93024,Comuna Subcetate,4749,HR,181,RO,46.85645,25.40652
93040,Comuna Suseni,4749,HR,181,RO,46.6435,25.56479
93166,Comuna Tomeşti,4749,HR,181,RO,46.55617,25.77922
93204,Comuna Tulgheş,4749,HR,181,RO,46.92544,25.75328
93221,Comuna Tuşnad,4749,HR,181,RO,46.20745,25.90305
93257,Comuna Ulieş,4749,HR,181,RO,46.21153,25.27048
93467,Comuna Vărşag,4749,HR,181,RO,46.53155,25.339
93408,Comuna Voşlãbeni,4749,HR,181,RO,46.63582,25.65282
93475,Comuna Zetea,4749,HR,181,RO,46.46047,25.42823
93619,Corbu,4749,HR,181,RO,46.98333,25.7
93651,Corund,4749,HR,181,RO,46.46667,25.18333
93685,Cozmeni,4749,HR,181,RO,46.22678,25.94209
93727,Cristuru Secuiesc,4749,HR,181,RO,46.28333,25.03333
94128,Dăneşti,4749,HR,181,RO,46.51667,25.75
94109,Dârjiu,4749,HR,181,RO,46.2,25.2
93900,Dealu,4749,HR,181,RO,46.4,25.3
93941,Ditrău,4749,HR,181,RO,46.81667,25.51667
94140,Eliseni,4749,HR,181,RO,46.29235,24.93724
94155,Feliceni,4749,HR,181,RO,46.26667,25.26667
94172,Filiaș,4749,HR,181,RO,46.27075,25.0212
94206,Frumoasa,4749,HR,181,RO,46.45,25.85
94506,Gălăuţaş,4749,HR,181,RO,46.91667,25.43333
94303,Gheorgheni,4749,HR,181,RO,46.72292,25.60055
94545,Hodoșa,4749,HR,181,RO,46.86558,25.4462
94663,Imper,4749,HR,181,RO,46.21667,26.1
94669,Ineu,4749,HR,181,RO,46.5453,25.76357
94748,Joseni,4749,HR,181,RO,46.7,25.5
94900,Lăzarea,4749,HR,181,RO,46.75,25.53333
94775,Leliceni,4749,HR,181,RO,46.34713,25.84782
94844,Lueta,4749,HR,181,RO,46.26667,25.48333
94871,Lunca de Jos,4749,HR,181,RO,46.56667,25.98333
94872,Lunca de Sus,4749,HR,181,RO,46.53333,25.96667
94885,Lupeni,4749,HR,181,RO,46.38333,25.21667
95235,Mădăraș,4749,HR,181,RO,46.49472,25.7475
95280,Mărtiniş,4749,HR,181,RO,46.23333,25.38333
94955,Mereşti,4749,HR,181,RO,46.23333,25.45
94973,Miercurea-Ciuc,4749,HR,181,RO,46.35,25.8
94992,Mihăileni,4749,HR,181,RO,46.46667,25.81667
95028,Misentea,4749,HR,181,RO,46.32714,25.89506
95099,Mugeni,4749,HR,181,RO,46.25,25.21667
95104,Municipiul  Topliţa,4749,HR,181,RO,46.93701,25.36052
95145,Municipiul Gheorgheni,4749,HR,181,RO,46.72268,25.59917
95156,Municipiul Miercurea Ciuc,4749,HR,181,RO,46.36091,25.79985
95160,Municipiul Odorheiu Secuiesc,4749,HR,181,RO,46.30646,25.29551
95340,Nicolești,4749,HR,181,RO,46.43918,25.84446
95393,Ocland,4749,HR,181,RO,46.16667,25.41667
95397,Ocna de Jos,4749,HR,181,RO,46.52635,25.12945
95398,Ocna de Sus,4749,HR,181,RO,46.52729,25.15131
95410,Odorheiu Secuiesc,4749,HR,181,RO,46.3,25.3
95485,Oraş Bãile Tuşnad,4749,HR,181,RO,46.14707,25.86013
95486,Oraş Bãlan,4749,HR,181,RO,46.6574,25.80554
95467,Oraş Borsec,4749,HR,181,RO,46.96551,25.56173
95500,Oraş Cristuru Secuiesc,4749,HR,181,RO,46.2839,25.04583
95620,Oraş Vlãhiţa,4749,HR,181,RO,46.37412,25.57625
96028,Păuleni-Ciuc,4749,HR,181,RO,46.4,25.83333
95923,Porumbenii Mari,4749,HR,181,RO,46.27549,25.1362
95938,Praid,4749,HR,181,RO,46.55,25.13333
96049,Racu,4749,HR,181,RO,46.45178,25.7606
96081,Remetea,4749,HR,181,RO,46.78333,25.45
105991,Săcel,4749,HR,181,RO,46.3,24.93333
96524,Sâncrai,4749,HR,181,RO,46.36667,25.31667
96527,Sâncrăieni,4749,HR,181,RO,46.31439,25.83941
96528,Sândominic,4749,HR,181,RO,46.584,25.78028
96533,Sânmartin,4749,HR,181,RO,46.26667,25.93333
96546,Sânsimion,4749,HR,181,RO,46.25,25.88333
105978,Sântimbru,4749,HR,181,RO,46.28126,25.85439
106032,Sărmaş,4749,HR,181,RO,46.88333,25.46667
96255,Satu Mare,4749,HR,181,RO,46.34082,25.38378
96335,Siculeni,4749,HR,181,RO,46.41667,25.75
96349,Simoneşti,4749,HR,181,RO,46.33333,25.1
96486,Subcetate,4749,HR,181,RO,46.85,25.45
96510,Suseni,4749,HR,181,RO,46.66667,25.55
96625,Tăureni,4749,HR,181,RO,46.26667,25.25
106123,Tomești,4749,HR,181,RO,46.55617,25.77922
106174,Tulgheş,4749,HR,181,RO,46.95,25.76667
96574,Tuşnad,4749,HR,181,RO,46.2,25.9
96575,Tușnadu Nou,4749,HR,181,RO,46.19364,25.88757
96707,Vale,4749,HR,181,RO,46.9491,25.37869
96748,Valea Rece,4749,HR,181,RO,46.62082,25.95827
96757,Valea Strâmbă,4749,HR,181,RO,46.69429,25.59956
96976,Vărşag,4749,HR,181,RO,46.51667,25.35
96870,Vlăhiţa,4749,HR,181,RO,46.35,25.51667
96895,Voșlăbeni,4749,HR,181,RO,46.65,25.63333
96988,Zencani,4749,HR,181,RO,46.927,25.33411
96990,Zetea,4749,HR,181,RO,46.38333,25.36667
89965,Aninoasa,4721,HD,181,RO,45.40924,23.31505
90476,Băcia,4721,HD,181,RO,45.8,23.01667
90033,Baia de Criş,4721,HD,181,RO,46.16667,22.71667
90497,Băiţa,4721,HD,181,RO,46.03333,22.9
90051,Balşa,4721,HD,181,RO,46.03333,23.11667
90537,Băniţa,4721,HD,181,RO,45.45,23.26667
90063,Baru,4721,HD,181,RO,45.47218,23.16271
90064,Baru Mic,4721,HD,181,RO,45.46667,23.15
90066,Barza,4721,HD,181,RO,46.1199,22.85695
90553,Bătrâna,4721,HD,181,RO,45.78333,22.58333
90111,Beriu,4721,HD,181,RO,45.78333,23.18333
90167,Blăjeni,4721,HD,181,RO,46.23333,22.9
90255,Boşorod,4721,HD,181,RO,45.68333,23.08333
90260,Brad,4721,HD,181,RO,46.13333,22.78333
90338,Brănişca,4721,HD,181,RO,45.91667,22.78333
90278,Brazi,4721,HD,181,RO,45.48716,22.8404
90298,Bretea Română,4721,HD,181,RO,45.66085,23.01739
90345,Buceş,4721,HD,181,RO,46.18333,22.93333
90351,Bucium-Orlea,4721,HD,181,RO,45.58333,22.96667
90364,Bucureşci,4721,HD,181,RO,46.13333,22.9
90406,Bulzeștii de Sus,4721,HD,181,RO,46.3007,22.76118
90413,Bunila,4721,HD,181,RO,45.7,22.66667
90418,Burjuc,4721,HD,181,RO,45.95,22.48333
93831,Călan,4721,HD,181,RO,45.73333,22.98333
93811,Cârjiţi,4721,HD,181,RO,45.85,22.83333
93875,Căstău,4721,HD,181,RO,45.81465,23.21173
90622,Cerbăl,4721,HD,181,RO,45.78333,22.71667
90640,Certeju de Sus,4721,HD,181,RO,45.96667,22.96667
91205,Comuna Băcia,4721,HD,181,RO,45.80832,23.0253
90918,Comuna Baia de Criş,4721,HD,181,RO,46.18227,22.70027
91209,Comuna Băiţa,4721,HD,181,RO,46.02424,22.89087
90932,Comuna Balşa,4721,HD,181,RO,46.04738,23.06886
91235,Comuna Băniţa,4721,HD,181,RO,45.45636,23.23214
90938,Comuna Baru,4721,HD,181,RO,45.47912,23.15132
91246,Comuna Bătrâna,4721,HD,181,RO,45.80901,22.58859
90970,Comuna Beriu,4721,HD,181,RO,45.76347,23.23126
91010,Comuna Blăjeni,4721,HD,181,RO,46.25491,22.90335
91069,Comuna Boşorod,4721,HD,181,RO,45.63805,23.1299
91124,Comuna Brănişca,4721,HD,181,RO,45.97185,22.76723
91096,Comuna Bretea Română,4721,HD,181,RO,45.66021,23.01665
91126,Comuna Buceş,4721,HD,181,RO,46.1913,22.97718
91139,Comuna Bucureşci,4721,HD,181,RO,46.12392,22.93047
91161,Comuna Bulzeştii De Sus,4721,HD,181,RO,46.29383,22.77766
91167,Comuna Bunila,4721,HD,181,RO,45.69454,22.65763
91170,Comuna Burjuc,4721,HD,181,RO,45.971,22.50164
91550,Comuna Cârjiţi,4721,HD,181,RO,45.84678,22.83467
91287,Comuna Cerbăl,4721,HD,181,RO,45.78603,22.68059
91297,Comuna Certeju de Sus,4721,HD,181,RO,45.97437,22.98863
91505,Comuna Crişcior,4721,HD,181,RO,46.12326,22.8659
91613,Comuna Densuş,4721,HD,181,RO,45.56403,22.77805
91633,Comuna Dobra,4721,HD,181,RO,45.88654,22.58817
91837,Comuna General Berthelot,4721,HD,181,RO,45.61164,22.88795
91840,Comuna Ghelari,4721,HD,181,RO,45.7181,22.77414
91958,Comuna Gurasada,4721,HD,181,RO,45.98515,22.58854
92045,Comuna Hărău,4721,HD,181,RO,45.90555,22.98136
92070,Comuna Ilia,4721,HD,181,RO,45.94059,22.67861
92218,Comuna Lãpugiu De Jos,4721,HD,181,RO,45.89222,22.45747
92146,Comuna Lelese,4721,HD,181,RO,45.73754,22.68923
92202,Comuna Lunca Cernii De Jos,4721,HD,181,RO,45.64302,22.58438
92210,Comuna Luncoiu De Jos,4721,HD,181,RO,46.06807,22.79112
92413,Comuna Mărtineşti,4721,HD,181,RO,45.79278,23.11998
92513,Comuna Orăştioara de Sus,4721,HD,181,RO,45.7015,23.18208
92561,Comuna Pestişu Mic,4721,HD,181,RO,45.80178,22.83551
92693,Comuna Pui,4721,HD,181,RO,45.51086,23.08463
92836,Comuna Răchitova,4721,HD,181,RO,45.60982,22.76739
92747,Comuna Rapoltu Mare,4721,HD,181,RO,45.87904,23.11543
92827,Comuna Râu de Mori,4721,HD,181,RO,45.50717,22.86463
92770,Comuna Ribiţa,4721,HD,181,RO,46.20595,22.79638
92783,Comuna Romos,4721,HD,181,RO,45.82922,23.30902
93075,Comuna Sãlaşu De Sus,4721,HD,181,RO,45.50425,22.97422
93069,Comuna Sântămăria-Orlea,4721,HD,181,RO,45.58333,22.96667
92876,Comuna Sarmizegetusa,4721,HD,181,RO,45.50996,22.76955
93538,Comuna Şoimuş,4721,HD,181,RO,45.94589,22.86298
93139,Comuna Teliucu Inferior,4721,HD,181,RO,45.69866,22.87925
93167,Comuna Tomeşti,4721,HD,181,RO,46.22454,22.67017
93177,Comuna Topliţa,4721,HD,181,RO,45.66897,22.77399
93184,Comuna Toteşti,4721,HD,181,RO,45.57137,22.89023
93212,Comuna Turdaş,4721,HD,181,RO,45.84766,23.13189
93462,Comuna Vălişoara,4721,HD,181,RO,46.02285,22.82527
93337,Comuna Vaţa De Jos,4721,HD,181,RO,46.18432,22.58002
93349,Comuna Veţel,4721,HD,181,RO,45.87424,22.76738
93407,Comuna Vorţa,4721,HD,181,RO,46.03672,22.67226
93471,Comuna Zam,4721,HD,181,RO,46.0458,22.48786
93734,Crişcior,4721,HD,181,RO,46.11667,22.86667
93726,Cristur,4721,HD,181,RO,45.82936,22.94323
93919,Densuş,4721,HD,181,RO,45.58333,22.8
93928,Deva,4721,HD,181,RO,45.88333,22.9
93949,Dobra,4721,HD,181,RO,45.91667,22.56667
94291,General Berthelot,4721,HD,181,RO,45.61667,22.88333
94292,Geoagiu,4721,HD,181,RO,45.91667,23.2
94298,Ghelari,4721,HD,181,RO,45.71667,22.78333
94469,Gurasada,4721,HD,181,RO,45.95483,22.59491
94608,Hărău,4721,HD,181,RO,45.9,22.95
94609,Hărțăgani,4721,HD,181,RO,46.05012,22.92183
94525,Haţeg,4721,HD,181,RO,45.61667,22.95
94578,Hunedoara,4721,HD,181,RO,45.75,22.9
94656,Ilia,4721,HD,181,RO,45.93333,22.65
94689,Iscroni,4721,HD,181,RO,45.37794,23.34201
94743,Jiu-Paroșeni,4721,HD,181,RO,45.36175,23.26044
94895,Lăpugiu de Jos,4721,HD,181,RO,45.88333,22.48333
